id	type	form	source	directive	target	status	sentence
fn049s90w5	fn	megkapd	_	1nodirectiva	_	auto	Kattints ide , hogy megkapd az eredeti rácsos szemüveget a támogatással együtt , és 21 nap leforgása alatt visszanyerd látásodat > >
fn049s90w19	fn	visszanyerd	_	1nodirectiva	_	auto	Kattints ide , hogy megkapd az eredeti rácsos szemüveget a támogatással együtt , és 21 nap leforgása alatt visszanyerd látásodat > >
fn051s13w14	fn	tudják	_	1nodirectiva	_	new	Mindössze néhány hónapra volt szükség ahhoz , hogy a vizsgálatot végző szakemberek meg tudják állapítani , hogy az afrikai cibetmacskából ( a ragadozó mongúzfélék közeli rokona ) származó vírus okozta a 2003-as koronavírus járványt , és szintén néhány hónapba telt , amíg 2015-ben megállapították , hogy a tevéből ered a MERS , azaz a légúti megbetegedéseket okozó koronavírus .
fn051s29w8	fn	figyeljenek	2speaker+	2saját hangú	2listener+	auto	Az időseket is kérjük , hogy fokozottan figyeljenek magukra és az általános óvintézkedések betartására .
fn051s48w8	fn	kerüljük	2speaker+	2saját hangú	3inclusive	auto	A közösségi terjedés megfékezése érdekében továbbra is kerüljük azokat a helyeket , ahol zárt térben sokan vannak , lehetőleg tartsuk a szociális távolságot , gyakran és alaposan mossunk kezet .
fn051s48w20	fn	tartsuk	2speaker+	2saját hangú	3inclusive	auto	A közösségi terjedés megfékezése érdekében továbbra is kerüljük azokat a helyeket , ahol zárt térben sokan vannak , lehetőleg tartsuk a szociális távolságot , gyakran és alaposan mossunk kezet .
fn051s48w28	fn	mossunk	2speaker+	2saját hangú	3inclusive	auto	A közösségi terjedés megfékezése érdekében továbbra is kerüljük azokat a helyeket , ahol zárt térben sokan vannak , lehetőleg tartsuk a szociális távolságot , gyakran és alaposan mossunk kezet .
fn051s49w16	fn	tartsa	2speaker+	2saját hangú	1listener	auto	Akinél külföldi tartózkodás vagy egyéb ok miatt hatósági házi karantént rendeltek el , az szigorúan tartsa be .
fn051s50w9	fn	menjen	2speaker+	2saját hangú	1listener	auto	Bárki , akinek tünetei vannak , az ne menjen közösségbe , hanem maradjon otthon és telefonon értesítse háziorvosát .
fn051s50w13	fn	maradjon	2speaker+	2saját hangú	1listener	auto	Bárki , akinek tünetei vannak , az ne menjen közösségbe , hanem maradjon otthon és telefonon értesítse háziorvosát .
fn051s50w17	fn	értesítse	2speaker+	2saját hangú	1listener	auto	Bárki , akinek tünetei vannak , az ne menjen közösségbe , hanem maradjon otthon és telefonon értesítse háziorvosát .
fn052s10w1	nemEü	Olvassátok	1speaker	2saját hangú	2listener+	auto	Olvassátok végig !
fn052s12w4	nemEü	osszátok	1speaker	2saját hangú	2listener+	auto	Ha igen , osszátok meg minél több magyarral !
fn052s17w42	nemEü	derüljön	_	1nodirectiva	_	auto	Amikor a XIX . század végén a kiegyezés után , a kultúrpolitikai terrort már nem lehetett fenntartani tovább , a tudományos kutatásban újra felbukkant a szkíta-hun irányzat , osztrák ügynökök kerestek meg , komoly összeget ajánlottak , hogy a dolog ne derüljön ki .
fn052s63w52	nemEü	bűnhődjék	_	4meta	_	auto	"Endre törvényeiből : ( 1063 körül ) "" Minden magyar avagy jövevény Magyarországon , ki a scythiai ősi pogány szokást el nem hagyja , Jézus Krisztus igaz vallására nyomban vissza nem tér és nem hallgat a szent törvényre , melyet a dicsőséges István király adott vala , feje és jószága vesztével bűnhődjék "" ."
fn052s64w12	nemEü	forduljanak	_	4meta	_	auto	"4. paragrafus : "" A szentségtelen scytha szokásoktól és hamis istenektől forduljanak el és rontsák el a bálványokat "" ."
fn052s64w15	nemEü	rontsák	_	4meta	_	auto	"4. paragrafus : "" A szentségtelen scytha szokásoktól és hamis istenektől forduljanak el és rontsák el a bálványokat "" ."
fn052s106w4	nemEü	vélje	_	7interakciós	_	auto	Persze senki ne vélje , hogy az Európában és Pannónia táján lakó barbárok lennének az avarok , akiknek az odaérkezése Maurikios császár koránál régebben történt .
fn052s128w13	nemEü	küldjön	_	4meta	_	auto	""" 1939 óta kérelmezem és kérem a Magyar Tudományos Akadémiát , hogy küldjön nekem egy magyar nyelvészt ."
fn052s167w11	nemEü	hisszük	_	_	_	error	„ A ' Felkelő Nap ' birodalmai ivadékainak hittük és hisszük Önöket , kedves magyar testvérek , akiket a történelem ' karma ' messzire sodort el .
fn052s176w13	nemEü	nevezzék	_	4meta	_	auto	„ Miután azonban a magyar nemzet , faj és nép - vagy nevezzék ahogy akarják - történelmi kutatás szempontjából csak olyan elbírálás alá kell essen , mint a többi nemzet , faj és nép , -- kérdezem Önöktől , kedves magyar történész kartársak , miért hivatkoznak mindig a saját fajuk determinációs kérdéseiben a hitleri anomáliákra ?
fn052s176w25	nemEü	essen	_	1nodirectiva	_	auto	„ Miután azonban a magyar nemzet , faj és nép - vagy nevezzék ahogy akarják - történelmi kutatás szempontjából csak olyan elbírálás alá kell essen , mint a többi nemzet , faj és nép , -- kérdezem Önöktől , kedves magyar történész kartársak , miért hivatkoznak mindig a saját fajuk determinációs kérdéseiben a hitleri anomáliákra ?
fn052s189w38	nemEü	írjuk	_	_	_	error	"„ Addig is amíg Önök erre válaszolni fognak , mi - japánok és az összes turáni törzsekhez tartozók - Pakisztántól Szibériáig és Hindukushtól Burmáig - a legősibb ' egy nyelv ' elemeit megtartó nyelven - magyarul - írjuk ' Ébresztőnket ' csaknem 800 millió testvéreinkhez és ezzel a magyar népnek , fajnak és nemzetségnek akarunk a legősibb származásért és sok ezeréves tradícióért tiszteletet adni , még akkor is , ha Önök , magyarok , ezt a tényt erőszakkal megmásítani kívánják . """
fn052s217w23	nemEü	írjanak	_	4meta	_	auto	Kiszely István magyarságkutató megtalálta a levéltárban a bécsi kancelláriának azt a levelét , amelyben leírják , hogy a rebellis magyaroknak olyan őstörténetet írjanak , amelyre nem lehetnek büszkék .
fn053s2w7	nemEü	tévesszen	1speaker	2saját hangú	2listener+	auto	A bájmosoly és az otthonka ne tévesszen meg senkit ( Forrás : Facebook )
fn053s4w6	nemEü	legyen	_	1nodirectiva	_	auto	De ( hogy tétje is legyen ) egy speciálisra .
fn053s19w5	nemEü	álljunk	_	6szövegszervező	_	auto	És akkor itt most álljunk meg egy szóra !
fn053s25w16	nemEü	leperelje	_	1nodirectiva	_	auto	Szóval négy évig hazudoztak , mocskolódtak , és nem volt senki , aki a gatyájukat leperelje a hazugságokért , mocskolódásokért .
fn053s34w19	nemEü	aládúcolja	_	1nodirectiva	_	new	Karácsony Gergelynek pedig van képe 2021-ben előszedni ezt a lelepleződött hazugságot , hogy a saját , friss kamumeséjét aládúcolja vele .
fn053s40w1	nemEü	KERÜLJÖN	_	1nodirectiva	_	auto	KERÜLJÖN MÁR LAPÁTRA !
fn053s50w7	nemEü	működtessenek	_	1nodirectiva	_	auto	Hogy Karácsony és degenerált tanácsadó-nyaloncai hazugsággyárat működtessenek a Főpolgármesteri Hivatalban ?
fn053s51w2	nemEü	szétbarmolják	_	1nodirectiva	_	new	Hogy szétbarmolják Budapest közlekedését ?
fn053s52w1	nemEü	Megszüntessék	_	1nodirectiva	_	auto	Megszüntessék az utcai szemetesek egy részét ?
fn053s53w2	nemEü	otthagyják	_	1nodirectiva	_	new	Hogy otthagyják gazosan , szarosan a köztereket ?
fn053s54w4	nemEü	túlárazzák	_	1nodirectiva	_	new	Hogy súlyos milliárdokkal túlárazzák azt a kevéske munkát is , amelyhez másfél év késéssel végre nekifogtak ?
fn053s55w6	nemEü	tolják	_	1nodirectiva	_	new	Hogy magyar cégek helyett külföldieknek tolják ki a zsíros megbízásokat ?
fn053s63w5	nemEü	megtudja	_	7interakciós	_	new	Csak nehogy ő is megtudja , mi az a hosszú lapátok éjszakája .
fn056s18w16	nemEü	teljesítse	_	1nodirectiva	_	auto	Három prófécia beteljesüléséhez közeledünk , és azért imádkozunk , hogy Allah a mi kezeink által teljesítse be ezeket a próféciákat .
fn056s32w1	nemEü	Mondjátok	_	4meta	_	auto	Mondjátok : - Allah a leghatalmasabb !
fn056s35w21	nemEü	megalapítsuk	_	1nodirectiva	_	auto	Ó , muszlimok hadseregei , Konstantinápoly leigázásának ünnepén a segítségeteket kérjük … Az áldott Al-Aksza-mecsetből a segítségeteket kérjük , hogy megalapítsuk a Kalifátust , felszabadítsuk az Al-Aksza mecsetet és elfoglaljuk Rómát .
fn056s35w25	nemEü	felszabadítsuk	_	1nodirectiva	_	auto	Ó , muszlimok hadseregei , Konstantinápoly leigázásának ünnepén a segítségeteket kérjük … Az áldott Al-Aksza-mecsetből a segítségeteket kérjük , hogy megalapítsuk a Kalifátust , felszabadítsuk az Al-Aksza mecsetet és elfoglaljuk Rómát .
fn056s35w30	nemEü	elfoglaljuk	_	1nodirectiva	_	new	Ó , muszlimok hadseregei , Konstantinápoly leigázásának ünnepén a segítségeteket kérjük … Az áldott Al-Aksza-mecsetből a segítségeteket kérjük , hogy megalapítsuk a Kalifátust , felszabadítsuk az Al-Aksza mecsetet és elfoglaljuk Rómát .
fn056s39w19	nemEü	elnyomjátok	_	1nodirectiva	_	new	A ti valódi feladatotok a dzsihád Allahért , hogy a [ mocskos ] nem-muszlimok ( káfirok ) szavát elnyomjátok és hogy Allah szava uralkodjon .
fn056s39w24	nemEü	uralkodjon	_	1nodirectiva	_	auto	A ti valódi feladatotok a dzsihád Allahért , hogy a [ mocskos ] nem-muszlimok ( káfirok ) szavát elnyomjátok és hogy Allah szava uralkodjon .
fn056s40w4	nemEü	legyen	_	4meta	_	auto	A célotok az legyen , hogy meghaltok Allahért harcolva ( sahada ) .
fn056s41w6	nemEü	próbáljátok	_	4meta	_	auto	Ezt az ellenséggel szembe fordulva próbáljátok meg elérni , nem pedig annak háttal állva .
fn056s42w4	nemEü	lebegjen	_	4meta	_	auto	Ez a cél lebegjen a szemetek előtt .
fn056s43w2	nemEü	engedelmeskedjetek	_	4meta	_	auto	Ne engedelmeskedjetek a Sátán követőinek .
fn056s44w2	nemEü	engedelmeskedjetek	_	4meta	_	auto	Ne engedelmeskedjetek azoknak , akik kollaborálnak Amerikával , Oroszországgal és a Nyugattal , ó muszlimok hadseregei .
fn057s5w8	nemEü	készítsen	_	1nodirectiva	_	auto	Az volt a feladata , hogy nyilvántartást készítsen , mielőtt a házat egy új építkezés miatt lebontanák .
fn057s6w1	nemEü	Nézzék	1speaker	2saját hangú	2listener+	auto	Nézzék , milyen kár lett volna ezekért a tárgyakért , ha nem talál rájuk !
fn058s5w1	nemEü	Nézzünk	_	6szövegszervező	_	auto	Nézzünk csak szét Nyugaton .
fn059s2w2	nemEü	segíts	1speaker	2saját hangú	1listener	auto	Kérlek segíts egy megosztással a cenzúra ellen !
fn059s18w18	nemEü	hozzanak	_	1nodirectiva	_	auto	"Sőt , a sumerok konkrét "" tervrajzokkal "" rendelkeztek , és útmutatást kaptak az égiektől , hogyan hozzanak létre ősi metropoliszokat ."
fn060s8w12	nemEü	megakadályozzák	_	_	_	error	Mindig új dolgokat akarnak kipróbálni , és nem szeretik , ha megakadályozzák őket ebben .
fn060s13w5	nemEü	elkerüljék	_	1nodirectiva	_	auto	Ahhoz , hogy ezt elkerüljék , a szülőknek nagy figyelmet kell fordítaniuk a gyerekre , és meg kell erősíteniük az önbecsülését .
fn060s14w10	nemEü	tartsák	1speaker	2saját hangú	2listener+	auto	Az is nagyon fontos , hogy a felnőttek tiszteletben tartsák a gyerek világképét .
fn060s15w28	nemEü	tanulmányozhassanak	_	1nodirectiva	_	auto	Ezek a gyerekek akkor érzik magukat elégedettnek , ha az életükben jelen levő felnőttek nehéz feladatok elé állítják őket , mert ez lehetőséget nyújt arra , hogy tanulmányozhassanak , elemezhessenek valamit .
fn060s15w30	nemEü	elemezhessenek	_	1nodirectiva	_	auto	Ezek a gyerekek akkor érzik magukat elégedettnek , ha az életükben jelen levő felnőttek nehéz feladatok elé állítják őket , mert ez lehetőséget nyújt arra , hogy tanulmányozhassanak , elemezhessenek valamit .
fn060s16w7	nemEü	meghallgassák	_	1nodirectiva	_	auto	Nagy szükségük van rá , hogy meghallgassák őket .
fn060s17w29	nemEü	megtanulják	_	1nodirectiva	_	new	A legnehezebb feladat , amivel az 1-jén , 10-én , 19-én vagy 28-án született gyerekeknek meg kell birkózniuk , a közösségbe való beilleszkedés , valamint az , hogy megtanulják , nincs mindig mindenben igazuk .
fn060s18w8	nemEü	kifejlődjön	_	1nodirectiva	_	auto	Ahhoz , hogy a személyiségük megfelelő módon kifejlődjön , és ne legyenek érzéketlenek másokkal szemben , javasolt , hogy a szülők mindvégig úgy bánjanak velük , mint a felnőttekkel .
fn060s18w12	nemEü	legyenek	_	1nodirectiva	_	auto	Ahhoz , hogy a személyiségük megfelelő módon kifejlődjön , és ne legyenek érzéketlenek másokkal szemben , javasolt , hogy a szülők mindvégig úgy bánjanak velük , mint a felnőttekkel .
fn060s18w24	nemEü	bánjanak	1speaker	2saját hangú	2listener+	auto	Ahhoz , hogy a személyiségük megfelelő módon kifejlődjön , és ne legyenek érzéketlenek másokkal szemben , javasolt , hogy a szülők mindvégig úgy bánjanak velük , mint a felnőttekkel .
fn060s20w20	nemEü	kommunikáljanak	_	1nodirectiva	_	auto	Nagyon jól érzik magukat egyedül , a saját intimitásukban , de szükségük van arra is , hogy olyan emberekkel kommunikáljanak , akiknek rendkívül fejlett az intuíciója .
fn061s4w17	nemEü	megismerjük	_	1nodirectiva	_	new	A nagyenyedi alumínium lelet : 1974-ig kell visszaugornunk az időben ahhoz , hogy ezt a rejtélyt megismerjük , ugyanis ekkor fedeztek fel egy ekealakú objektumot a Maros folyó mentén , a román Nagyenyed közelében .
fn061s10w26	nemEü	legyen	_	1nodirectiva	_	auto	John és Firenze Pollock teljesen összetört a gyermekeik halála miatt , és csak abba a hitbe kapaszkodtak , hogy a sors talán megengedi , hogy legyen még gyerekük .
fn063s14w17	fn	lásd	_	6szövegszervező	_	auto	A lélek megbetegítheti a testet , ugyanis a gondolataink és érzelmeink tényleg kihatnak a sejtjeinkre , lásd például a placebo hatást , ami gyakorlatilag nem más , mint a hit egyfajta ereje .
fn064s2w2	nemEü	segíts	1speaker	2saját hangú	1listener	auto	Kérlek segíts egy megosztással a cenzúra ellen !
fn064s5w5	nemEü	meggyilkolják	_	_	_	error	- most meggyalázzák és meggyilkolják .
fn064s61w14	nemEü	öntsük	_	4meta	_	auto	Tehát ha baj van a világ óceánjaival , amit folyamatosan mérgezünk , megmentendő öntsük őket a Balatonba .
fn064s77w2	nemEü	reménykedjetek	_	7interakciós	_	auto	Ne reménykedjetek .
fn064s81w8	nemEü	törekedjen	_	4meta	_	auto	Goethe intelme : akinek értékei vannak , törekedjen megvédésére .
fn064s83w2	nemEü	döntse	1speaker	2saját hangú	2listener+	auto	Ki-ki döntse el kényelmes fotelében vagy kemény fasámliján .
fn065s7w25	fn	vegyenek	_	1nodirectiva	_	auto	Sinkó Ottó , a Videoton társ-vezérigazgatója azt mondta , a munkavállalóik nyitottak voltak arra , hogy a cég költségére az úgynevezett ellenanyagmérésben is részt vegyenek .
fn065s9w43	fn	aggódjanak	_	4meta	_	auto	"„ A Sinopharm oltása után a 60 évesek és a náluk idősebbek egyharmada esetében nem volt kimutatható ellenanyagszint "" - mondta a portálnak Sinkó , hozzátéve , hogy aggodalmukat megosztották egészségügyi szakemberekkel is , akik pedig azt közölték velük , hogy ne aggódjanak , ettől még lehet T-sejtes immunitása azoknak , akiknek nem termelődött antitestjük ."
fn066s1w3	nemEü	magyarázza	1speaker	2saját hangú	1listener	new	Na EZT magyarázza meg valaki … ősi kő , mágikus erővel ?
fn068s2w4	fn	tudjon	1speaker	2saját hangú	2listener+	auto	Fontos , hogy tudjon róla minél több ember akit érint .
fn074s9w1	nemEü	Gondoljuk	_	7interakciós	_	new	Gondoljuk csak végig : ha az ember előtt kipusztultak , honnan vannak ezek az ábrák , rajzok és szobrok ?
fn076s5w4	fn	szedjen	1speaker	2saját hangú	1listener	auto	Sos többet ne szedjen be belőle egyetlen szemet sem !!
fn076s10w23	fn	kezdjenek	2speaker+	3közvetített	2listener+	auto	A PRAC a vizsgálat során rendelkezésre álló adatok alapos kiértékelésének befejezéséig átmeneti intézkedésként azt javasolja , hogy az Esmyával új kezelést ne kezdjenek el , de a folyamatban lévő kezelések befejezhetőek .
fn076s14w35	fn	befejezhesse	_	1nodirectiva	_	auto	A Richter mostani közleményében ismét hangsúlyozza : meggyőződésük , hogy az Esmya biztonságos készítmény , továbbá a társaság együttműködik a bizottsággal és megadja mindazokat az információkat , amelyek szükségesek ahhoz , hogy az időben befejezhesse a vizsgálatot és reális értékelést adhasson .
fn076s14w41	fn	adhasson	_	1nodirectiva	_	auto	A Richter mostani közleményében ismét hangsúlyozza : meggyőződésük , hogy az Esmya biztonságos készítmény , továbbá a társaság együttműködik a bizottsággal és megadja mindazokat az információkat , amelyek szükségesek ahhoz , hogy az időben befejezhesse a vizsgálatot és reális értékelést adhasson .
